ALLSKY_SFC_SW_DWN,WS10M,WS50M,T2M,RH2M,PRECTOTCORR,CLOUD_AMT,datetime
0.0,3.31,6.72,9.99,66.8,0.05,99.99,2023-12-13 23:00:00
0.0,3.04,6.45,9.42,70.62,0.09,99.98,2023-12-14 00:00:00
0.0,3.51,6.39,9.49,70.14,0.19,99.98,2023-12-14 01:00:00
0.0,3.14,5.82,9.17,72.76,0.15,99.94,2023-12-14 02:00:00
0.0,3.15,6.3,9.05,73.48,0.16,97.99,2023-12-14 03:00:00
0.0,3.18,6.4,8.85,75.17,0.07,98.93,2023-12-14 04:00:00
0.0,3.5,6.63,8.57,76.6,0.06,94.3,2023-12-14 05:00:00
0.0,3.67,6.61,8.2,78.44,0.0,89.63,2023-12-14 06:00:00
13.65,3.68,6.35,7.87,80.28,0.01,79.35,2023-12-14 07:00:00
141.18,4.34,5.35,9.27,73.05,0.01,61.32,2023-12-14 08:00:00
295.98,4.2,4.97,11.57,62.77,0.0,55.71,2023-12-14 09:00:00
427.42,4.64,5.47,14.4,51.26,0.0,47.32,2023-12-14 10:00:00
536.55,4.41,5.18,16.65,46.45,0.0,38.54,2023-12-14 11:00:00
512.95,4.2,4.97,18.45,45.55,0.0,45.68,2023-12-14 12:00:00
489.73,4.33,5.22,19.9,46.23,0.0,37.68,2023-12-14 13:00:00
384.73,4.59,5.6,20.93,48.24,0.0,42.63,2023-12-14 14:00:00
248.68,4.65,5.81,21.19,50.16,0.0,45.34,2023-12-14 15:00:00
105.9,3.49,5.96,20.14,57.62,0.0,48.62,2023-12-14 16:00:00
6.35,3.08,6.86,16.77,74.18,0.0,54.58,2023-12-14 17:00:00
0.0,3.61,8.17,16.07,75.31,0.01,58.31,2023-12-14 18:00:00
0.0,4.49,9.07,16.15,73.57,0.02,66.03,2023-12-14 19:00:00
0.0,5.26,9.26,15.87,73.77,0.01,64.49,2023-12-14 20:00:00
0.0,5.02,8.95,15.1,76.69,0.01,51.72,2023-12-14 21:00:00
0.0,4.96,8.79,14.57,78.59,0.02,64.54,2023-12-14 22:00:00
0.0,4.87,8.5,14.11,80.67,0.03,68.12,2023-12-14 23:00:00
0.0,4.54,8.08,13.61,83.61,0.04,87.65,2023-12-15 00:00:00
0.0,4.05,7.6,13.1,86.81,0.05,96.86,2023-12-15 01:00:00
0.0,3.34,6.99,12.47,90.64,0.08,98.43,2023-12-15 02:00:00
0.0,2.68,5.98,11.74,94.36,0.1,96.89,2023-12-15 03:00:00
0.0,2.47,5.53,11.49,94.94,0.12,96.87,2023-12-15 04:00:00
0.0,2.6,5.52,11.55,93.13,0.13,85.07,2023-12-15 05:00:00
0.0,2.53,5.27,11.42,92.07,3.13,57.41,2023-12-15 06:00:00
9.1,2.47,4.93,11.39,90.39,3.95,67.53,2023-12-15 07:00:00
68.3,2.86,3.51,12.33,84.31,5.83,78.56,2023-12-15 08:00:00
128.15,2.5,2.93,13.9,78.82,9.17,85.26,2023-12-15 09:00:00
162.77,1.79,2.03,15.16,76.36,11.71,91.12,2023-12-15 10:00:00
130.55,1.55,1.81,16.1,77.0,13.26,97.02,2023-12-15 11:00:00
144.43,1.53,1.83,16.72,78.37,15.48,97.14,2023-12-15 12:00:00
148.18,1.43,1.72,17.3,79.18,18.01,97.07,2023-12-15 13:00:00
103.68,0.83,1.01,17.68,79.94,16.18,98.07,2023-12-15 14:00:00
71.22,0.22,0.18,17.67,81.4,13.14,99.25,2023-12-15 15:00:00
33.83,1.19,1.8,17.01,87.09,9.23,99.1,2023-12-15 16:00:00
3.03,1.7,3.77,15.49,95.37,5.86,99.95,2023-12-15 17:00:00
0.0,2.92,5.44,14.99,95.84,3.54,99.98,2023-12-15 18:00:00
0.0,4.16,6.41,14.66,96.06,2.09,99.81,2023-12-15 19:00:00
0.0,4.91,7.15,14.17,96.05,0.91,97.26,2023-12-15 20:00:00
0.0,5.03,7.41,13.44,95.59,0.17,76.93,2023-12-15 21:00:00
0.0,4.7,7.11,12.22,95.73,0.04,51.78,2023-12-15 22:00:00
0.0,4.68,7.2,10.74,95.33,0.02,27.16,2023-12-15 23:00:00
0.0,4.62,7.06,9.33,93.89,0.0,17.93,2023-12-16 00:00:00
0.0,4.51,7.07,8.16,92.48,0.0,2.05,2023-12-16 01:00:00
0.0,4.66,7.27,7.24,92.52,0.0,0.14,2023-12-16 02:00:00
0.0,4.55,7.34,6.55,93.22,0.0,0.22,2023-12-16 03:00:00
0.0,4.4,7.39,6.07,93.8,0.0,0.3,2023-12-16 04:00:00
0.0,4.15,7.33,5.65,94.14,0.0,0.38,2023-12-16 05:00:00
0.0,3.86,7.21,5.27,94.54,0.0,0.46,2023-12-16 06:00:00
18.23,4.05,7.21,5.21,93.35,0.0,0.55,2023-12-16 07:00:00
179.3,5.06,6.17,6.88,85.45,0.0,0.63,2023-12-16 08:00:00
366.0,5.17,6.48,9.57,73.73,0.0,0.71,2023-12-16 09:00:00
516.83,7.42,9.27,13.32,50.19,0.0,0.79,2023-12-16 10:00:00
611.7,7.43,9.03,15.26,42.31,0.0,0.87,2023-12-16 11:00:00
640.65,6.92,8.33,16.69,36.88,0.0,0.96,2023-12-16 12:00:00
603.35,6.48,7.8,17.74,32.89,0.0,1.04,2023-12-16 13:00:00
502.08,6.32,7.66,18.19,30.89,0.0,1.04,2023-12-16 14:00:00
346.73,6.15,7.65,18.02,30.13,0.0,1.03,2023-12-16 15:00:00
155.55,4.57,7.29,16.47,35.54,0.0,1.03,2023-12-16 16:00:00
9.98,3.45,7.38,11.62,55.83,0.0,1.03,2023-12-16 17:00:00
0.0,3.55,7.18,9.71,61.86,0.0,1.03,2023-12-16 18:00:00
0.0,3.43,6.61,8.73,65.27,0.0,1.03,2023-12-16 19:00:00
0.0,3.31,6.08,7.86,68.21,0.0,1.54,2023-12-16 20:00:00
0.0,3.23,5.81,7.05,70.51,0.0,2.05,2023-12-16 21:00:00
0.0,3.15,5.6,6.27,72.21,0.0,1.03,2023-12-16 22:00:00
0.0,3.11,5.47,5.57,73.48,0.0,0.51,2023-12-16 23:00:00
0.0,3.1,5.43,4.96,74.25,0.0,0.34,2023-12-17 00:00:00
0.0,3.08,5.33,4.49,74.23,0.0,0.17,2023-12-17 01:00:00
0.0,3.02,5.13,4.15,74.05,0.0,0.0,2023-12-17 02:00:00
0.0,2.89,4.77,3.99,73.29,0.0,0.51,2023-12-17 03:00:00
0.0,2.78,4.45,3.92,72.43,0.0,1.03,2023-12-17 04:00:00
0.0,2.7,4.28,3.85,72.19,0.0,7.82,2023-12-17 05:00:00
0.0,2.71,4.27,3.7,72.77,0.0,23.33,2023-12-17 06:00:00
18.17,2.72,4.34,3.71,73.94,0.0,20.38,2023-12-17 07:00:00
177.3,2.5,4.21,7.45,66.78,0.0,17.81,2023-12-17 08:00:00
367.02,2.36,2.58,10.96,48.57,0.0,13.9,2023-12-17 09:00:00
514.17,2.37,2.88,15.11,34.79,0.0,10.9,2023-12-17 10:00:00
608.03,3.01,3.54,17.84,28.59,0.0,7.88,2023-12-17 11:00:00
637.92,3.22,3.84,20.0,24.74,0.0,4.77,2023-12-17 12:00:00
603.35,3.15,3.8,21.34,23.37,0.0,1.68,2023-12-17 13:00:00
500.33,2.89,3.54,22.03,23.17,0.0,1.73,2023-12-17 14:00:00
343.45,2.41,3.08,21.9,25.46,0.0,1.78,2023-12-17 15:00:00
151.52,1.42,2.36,19.73,50.89,0.0,1.84,2023-12-17 16:00:00
9.73,1.94,2.86,16.56,47.15,0.0,1.89,2023-12-17 17:00:00
0.0,2.52,3.85,14.21,52.31,0.0,1.94,2023-12-17 18:00:00
0.0,3.03,4.93,12.14,60.81,0.0,2.0,2023-12-17 19:00:00
0.0,3.35,5.81,10.75,66.56,0.0,2.05,2023-12-17 20:00:00
0.0,3.5,6.35,9.91,69.77,0.0,1.28,2023-12-17 21:00:00
0.0,3.56,6.58,9.39,71.6,0.0,0.51,2023-12-17 22:00:00
0.0,3.42,6.14,9.02,72.88,0.0,2.05,2023-12-17 23:00:00
0.0,3.33,5.84,8.62,73.92,0.0,1.03,2023-12-18 00:00:00
0.0,3.59,6.73,8.22,74.82,0.01,0.01,2023-12-18 01:00:00
0.0,3.83,8.14,7.98,74.91,0.01,1.54,2023-12-18 02:00:00
0.0,4.31,9.18,7.79,75.92,0.01,4.1,2023-12-18 03:00:00
0.0,4.91,9.26,7.45,79.11,0.0,1.03,2023-12-18 04:00:00
0.0,4.91,8.85,6.89,83.84,0.0,2.05,2023-12-18 05:00:00
0.0,4.66,8.61,6.46,88.06,0.0,1.03,2023-12-18 06:00:00
16.6,4.86,8.54,6.43,90.47,0.0,0.93,2023-12-18 07:00:00
174.05,5.83,7.21,8.44,82.24,0.0,0.83,2023-12-18 08:00:00
359.62,5.83,7.04,11.47,71.43,0.0,0.73,2023-12-18 09:00:00
508.52,6.42,7.6,14.45,59.59,0.0,0.63,2023-12-18 10:00:00
602.55,6.28,7.38,16.72,48.99,0.0,0.53,2023-12-18 11:00:00
634.2,6.01,7.02,18.39,40.88,0.0,0.44,2023-12-18 12:00:00
597.45,5.83,6.85,19.52,35.33,0.0,0.34,2023-12-18 13:00:00
486.08,5.72,6.79,19.93,32.3,0.0,12.38,2023-12-18 14:00:00
327.2,5.58,6.8,19.5,32.33,0.0,24.09,2023-12-18 15:00:00
143.07,4.03,6.67,17.57,40.3,0.0,35.22,2023-12-18 16:00:00
9.18,3.36,7.0,12.65,61.55,0.0,48.1,2023-12-18 17:00:00
0.0,3.54,7.28,10.88,66.64,0.0,60.23,2023-12-18 18:00:00
0.0,3.51,7.26,10.04,69.22,0.0,64.61,2023-12-18 19:00:00
0.0,3.42,7.09,9.29,71.84,0.0,81.8,2023-12-18 20:00:00
0.0,3.27,6.59,8.5,75.07,0.0,98.75,2023-12-18 21:00:00
0.0,3.15,6.15,7.65,78.19,0.0,99.81,2023-12-18 22:00:00
0.0,3.1,6.14,6.95,80.11,0.0,98.19,2023-12-18 23:00:00
0.0,3.01,6.02,6.4,81.37,0.0,99.59,2023-12-19 00:00:00
0.0,2.97,5.91,5.73,82.08,0.0,95.85,2023-12-19 01:00:00
0.0,2.86,5.92,5.49,80.96,0.0,98.5,2023-12-19 02:00:00
0.0,2.75,5.99,5.61,77.81,0.0,74.38,2023-12-19 03:00:00
0.0,2.75,6.06,5.52,74.74,0.0,63.01,2023-12-19 04:00:00
0.0,2.68,5.85,5.18,73.63,0.0,90.04,2023-12-19 05:00:00
0.0,2.47,5.42,4.82,74.24,0.0,73.81,2023-12-19 06:00:00
14.23,2.38,5.05,4.76,74.03,0.0,62.28,2023-12-19 07:00:00
158.57,3.36,4.29,5.94,63.73,0.0,46.06,2023-12-19 08:00:00
336.02,2.76,3.16,7.23,59.58,0.0,36.54,2023-12-19 09:00:00
486.77,2.32,2.66,9.67,53.97,0.0,26.45,2023-12-19 10:00:00
591.8,3.98,5.04,13.93,40.19,0.0,15.99,2023-12-19 11:00:00
626.2,4.63,5.46,17.06,32.26,0.0,31.41,2023-12-19 12:00:00
566.83,4.49,5.34,18.72,28.73,0.0,46.74,2023-12-19 13:00:00
457.45,4.41,5.29,19.38,27.84,0.0,91.34,2023-12-19 14:00:00
309.73,4.37,5.45,19.13,29.35,0.0,91.33,2023-12-19 15:00:00
131.52,2.8,5.78,16.68,46.61,0.0,89.79,2023-12-19 16:00:00
8.52,3.21,6.65,13.39,60.41,0.0,93.07,2023-12-19 17:00:00
0.0,3.45,7.59,12.58,63.82,0.0,93.68,2023-12-19 18:00:00
0.0,3.69,8.2,12.42,67.83,0.0,99.41,2023-12-19 19:00:00
0.0,3.81,8.03,12.08,74.81,0.0,99.47,2023-12-19 20:00:00
0.0,3.92,7.6,11.64,82.26,0.0,99.57,2023-12-19 21:00:00
0.0,3.94,7.2,11.22,88.63,0.0,99.54,2023-12-19 22:00:00
0.0,3.64,6.83,10.67,94.39,0.0,99.63,2023-12-19 23:00:00
0.0,3.16,6.59,9.78,100.0,0.0,99.72,2023-12-20 00:00:00
0.0,2.88,6.39,8.66,100.0,0.0,99.67,2023-12-20 01:00:00
0.0,2.7,6.05,8.31,100.0,0.0,99.51,2023-12-20 02:00:00
0.0,2.49,5.57,8.29,100.0,0.0,99.68,2023-12-20 03:00:00
0.0,2.37,5.29,8.35,100.0,0.0,94.13,2023-12-20 04:00:00
0.0,2.35,5.25,8.26,100.0,0.0,71.37,2023-12-20 05:00:00
0.0,2.48,5.57,8.05,100.0,0.21,54.5,2023-12-20 06:00:00
10.5,2.42,5.38,7.8,100.0,0.22,55.91,2023-12-20 07:00:00
112.53,3.83,4.92,10.48,91.35,0.19,57.77,2023-12-20 08:00:00
234.6,4.42,5.26,13.49,81.31,0.13,58.31,2023-12-20 09:00:00
339.98,4.74,5.64,16.52,71.48,0.16,58.77,2023-12-20 10:00:00
440.52,5.43,6.55,19.39,63.38,0.38,59.01,2023-12-20 11:00:00
425.4,5.68,6.85,21.0,58.6,0.46,87.31,2023-12-20 12:00:00
300.58,5.72,6.95,21.96,55.07,0.76,99.56,2023-12-20 13:00:00
274.02,5.39,6.79,21.65,56.14,0.83,97.44,2023-12-20 14:00:00
183.3,4.53,6.3,21.02,60.58,0.67,97.43,2023-12-20 15:00:00
78.93,3.02,5.98,19.63,71.23,0.65,98.28,2023-12-20 16:00:00
6.38,2.86,6.53,17.77,81.52,0.75,98.06,2023-12-20 17:00:00
0.0,3.33,7.31,17.32,83.92,0.98,99.18,2023-12-20 18:00:00
0.0,4.29,8.02,17.16,85.38,0.74,99.56,2023-12-20 19:00:00
0.0,5.43,8.68,16.69,88.82,0.94,99.72,2023-12-20 20:00:00
0.0,5.74,8.46,15.94,93.65,0.74,99.77,2023-12-20 21:00:00
0.0,5.0,7.89,15.0,97.37,0.68,99.79,2023-12-20 22:00:00
0.0,4.67,7.41,14.44,97.29,0.53,99.89,2023-12-20 23:00:00
0.0,4.75,7.58,14.0,96.71,0.45,99.93,2023-12-21 00:00:00
0.0,4.83,7.41,13.88,96.24,0.42,99.95,2023-12-21 01:00:00
0.0,4.47,7.02,13.84,96.39,0.42,100.0,2023-12-21 02:00:00
0.0,4.25,6.83,13.87,96.38,0.46,99.95,2023-12-21 03:00:00
0.0,4.05,6.61,13.85,96.59,0.58,100.0,2023-12-21 04:00:00
0.0,3.99,6.5,13.84,96.49,0.62,99.93,2023-12-21 05:00:00
0.0,3.96,6.45,13.78,96.43,2.4,99.95,2023-12-21 06:00:00
4.43,4.03,6.43,13.74,96.35,2.86,100.0,2023-12-21 07:00:00
54.03,4.55,6.15,14.27,94.7,5.05,96.11,2023-12-21 08:00:00
84.4,4.63,5.73,15.22,92.63,5.76,98.82,2023-12-21 09:00:00
111.32,4.85,5.97,16.39,89.3,7.19,98.78,2023-12-21 10:00:00
113.4,5.14,6.31,17.44,85.49,8.1,97.38,2023-12-21 11:00:00
146.4,5.17,6.36,18.16,82.98,9.03,97.62,2023-12-21 12:00:00
81.62,4.99,6.2,18.57,82.03,12.93,99.82,2023-12-21 13:00:00
80.95,4.61,5.85,18.62,82.68,15.66,100.0,2023-12-21 14:00:00
61.55,3.63,5.12,18.24,86.17,12.75,100.0,2023-12-21 15:00:00
31.67,2.53,5.06,17.27,92.4,9.93,100.0,2023-12-21 16:00:00
3.05,2.59,5.7,16.2,95.83,8.74,100.0,2023-12-21 17:00:00
0.0,3.01,6.25,15.83,95.96,7.31,99.82,2023-12-21 18:00:00
0.0,3.44,6.53,15.45,96.03,6.72,99.71,2023-12-21 19:00:00
0.0,3.82,6.44,15.0,96.08,6.0,99.68,2023-12-21 20:00:00
0.0,3.5,5.88,14.49,96.62,6.08,99.47,2023-12-21 21:00:00
0.0,3.03,5.34,14.15,96.81,5.25,98.6,2023-12-21 22:00:00
0.0,2.62,4.98,13.94,97.02,3.97,98.15,2023-12-21 23:00:00
0.0,2.57,5.23,13.9,97.23,2.81,98.68,2023-12-22 00:00:00
0.0,2.28,4.98,13.79,97.98,2.21,99.71,2023-12-22 01:00:00
0.0,1.99,4.53,13.6,98.66,1.78,94.84,2023-12-22 02:00:00
0.0,1.79,3.88,13.45,99.09,1.32,99.29,2023-12-22 03:00:00
0.0,1.63,3.13,13.42,98.96,1.11,98.86,2023-12-22 04:00:00
0.0,1.41,2.47,13.49,98.62,1.01,97.83,2023-12-22 05:00:00
0.0,1.25,2.09,13.63,98.06,0.08,95.25,2023-12-22 06:00:00
7.38,1.1,1.81,13.78,97.45,0.1,94.51,2023-12-22 07:00:00
78.2,0.97,1.53,14.68,95.58,0.08,91.47,2023-12-22 08:00:00
170.32,0.74,0.86,15.25,93.0,0.08,91.33,2023-12-22 09:00:00
244.18,0.66,0.86,16.11,91.51,0.09,90.69,2023-12-22 10:00:00
295.02,0.97,1.18,17.47,88.28,0.11,89.42,2023-12-22 11:00:00
286.17,1.06,1.28,18.47,84.82,0.12,95.94,2023-12-22 12:00:00
342.1,0.74,0.97,19.47,80.37,0.16,82.46,2023-12-22 13:00:00
275.42,0.46,0.57,20.54,74.89,0.15,69.81,2023-12-22 14:00:00
204.93,0.98,0.95,21.14,71.32,0.1,58.29,2023-12-22 15:00:00
104.35,1.5,2.54,20.21,79.07,0.06,45.01,2023-12-22 16:00:00
8.73,2.18,4.38,17.59,92.06,0.06,23.72,2023-12-22 17:00:00
0.0,2.51,5.47,16.65,95.83,0.03,8.63,2023-12-22 18:00:00
0.0,2.65,5.92,16.17,99.43,0.03,8.39,2023-12-22 19:00:00
0.0,2.63,5.88,15.86,100.0,0.05,4.99,2023-12-22 20:00:00
0.0,2.62,5.9,15.56,100.0,0.06,48.09,2023-12-22 21:00:00
0.0,2.68,6.03,15.24,100.0,0.07,74.75,2023-12-22 22:00:00
0.0,2.71,6.13,15.0,100.0,0.06,82.98,2023-12-22 23:00:00
0.0,2.75,6.2,14.88,100.0,0.05,91.58,2023-12-23 00:00:00
0.0,2.74,6.19,14.7,100.0,0.05,75.02,2023-12-23 01:00:00
0.0,2.71,6.15,14.46,100.0,0.04,90.51,2023-12-23 02:00:00
0.0,2.7,6.12,14.16,100.0,0.04,83.35,2023-12-23 03:00:00
0.0,2.6,5.75,13.78,100.0,0.03,79.56,2023-12-23 04:00:00
0.0,2.54,5.39,13.37,100.0,0.03,99.36,2023-12-23 05:00:00
0.0,2.55,5.24,12.99,100.0,4.24,99.78,2023-12-23 06:00:00
6.0,2.49,5.24,12.98,100.0,4.79,100.0,2023-12-23 07:00:00
65.8,3.42,4.74,15.21,94.85,3.99,98.71,2023-12-23 08:00:00
123.22,3.47,4.12,16.82,90.12,3.33,97.8,2023-12-23 09:00:00
165.68,4.59,5.57,19.47,81.11,3.73,97.42,2023-12-23 10:00:00
229.18,5.21,6.24,21.13,72.0,10.45,98.89,2023-12-23 11:00:00
277.42,5.63,6.79,22.13,66.75,12.6,94.79,2023-12-23 12:00:00
234.05,5.77,7.05,22.48,65.37,19.54,99.58,2023-12-23 13:00:00
192.8,5.68,7.09,22.34,66.7,27.45,99.43,2023-12-23 14:00:00
125.3,5.28,6.82,21.86,70.56,39.98,98.83,2023-12-23 15:00:00
51.88,3.74,6.11,20.73,80.22,23.59,98.95,2023-12-23 16:00:00
3.7,3.0,6.67,18.89,90.93,16.73,100.0,2023-12-23 17:00:00
0.0,3.74,7.43,18.46,93.23,9.64,100.0,2023-12-23 18:00:00
0.0,4.39,7.55,18.17,95.78,7.64,100.0,2023-12-23 19:00:00
0.0,4.37,7.34,17.82,98.12,15.5,100.0,2023-12-23 20:00:00
0.0,4.63,7.52,17.86,97.64,35.36,100.0,2023-12-23 21:00:00
0.0,5.43,8.49,18.09,96.74,39.62,100.0,2023-12-23 22:00:00
0.0,6.1,8.87,18.11,96.77,17.27,100.0,2023-12-23 23:00:00
0.0,5.88,8.62,17.77,97.06,10.44,100.0,2023-12-24 00:00:00
0.0,5.29,8.13,17.36,97.32,11.2,94.68,2023-12-24 01:00:00
0.0,4.34,7.45,16.73,98.04,14.62,99.76,2023-12-24 02:00:00
0.0,3.29,6.74,15.79,99.65,30.61,97.79,2023-12-24 03:00:00
0.0,2.5,5.61,15.47,99.72,74.53,99.81,2023-12-24 04:00:00
0.0,2.12,4.69,15.66,98.84,135.71,100.0,2023-12-24 05:00:00
0.0,1.86,4.14,15.63,98.72,43.98,100.0,2023-12-24 06:00:00
6.45,1.98,4.33,15.77,98.27,61.67,99.21,2023-12-24 07:00:00
98.78,3.31,5.29,16.34,97.06,106.0,89.33,2023-12-24 08:00:00
216.65,3.46,4.68,16.84,96.12,109.51,92.49,2023-12-24 09:00:00
306.02,2.16,2.79,17.59,94.54,30.03,95.22,2023-12-24 10:00:00
351.6,1.5,1.89,18.09,93.38,5.88,94.33,2023-12-24 11:00:00
514.5,1.69,2.08,19.32,87.23,2.0,61.62,2023-12-24 12:00:00
539.12,3.62,4.34,20.41,78.23,1.12,18.53,2023-12-24 13:00:00
447.0,4.92,6.05,20.93,68.2,0.76,16.71,2023-12-24 14:00:00
311.42,4.95,6.41,21.18,59.25,0.06,15.29,2023-12-24 15:00:00
144.07,3.06,6.02,19.8,65.49,0.01,13.61,2023-12-24 16:00:00
11.35,3.17,6.22,15.94,74.1,0.0,13.04,2023-12-24 17:00:00
0.0,3.47,6.72,14.31,73.47,0.0,10.53,2023-12-24 18:00:00
0.0,3.65,7.78,13.56,73.33,0.0,8.97,2023-12-24 19:00:00
0.0,4.65,9.67,13.35,70.59,0.0,7.52,2023-12-24 20:00:00
0.0,6.78,10.97,13.26,67.99,0.0,6.09,2023-12-24 21:00:00
0.0,7.65,11.17,12.16,70.5,0.0,4.94,2023-12-24 22:00:00
0.0,6.52,9.78,10.66,73.23,0.0,3.3,2023-12-24 23:00:00
0.0,6.03,9.3,9.3,72.39,0.0,1.66,2023-12-25 00:00:00
0.0,6.52,9.94,8.17,66.62,0.0,0.02,2023-12-25 01:00:00
0.0,6.17,9.42,7.02,66.07,0.0,0.01,2023-12-25 02:00:00
0.0,6.05,9.41,6.17,66.72,0.0,0.0,2023-12-25 03:00:00
0.0,6.34,9.6,5.56,66.65,0.0,0.51,2023-12-25 04:00:00
0.0,5.98,9.04,4.97,67.67,0.0,1.03,2023-12-25 05:00:00
0.0,5.72,8.65,4.56,68.38,0.0,1.03,2023-12-25 06:00:00
15.15,5.65,8.43,4.29,68.41,0.0,1.03,2023-12-25 07:00:00
175.68,6.7,8.78,5.22,61.83,0.0,1.03,2023-12-25 08:00:00
366.05,7.67,9.44,6.77,52.5,0.0,1.03,2023-12-25 09:00:00
517.67,7.44,8.93,8.6,46.05,0.0,1.03,2023-12-25 10:00:00
614.28,7.01,8.3,10.47,41.59,0.0,1.03,2023-12-25 11:00:00
646.65,6.61,7.79,11.98,38.84,0.0,2.2,2023-12-25 12:00:00
598.15,6.21,7.35,13.04,37.26,0.0,23.84,2023-12-25 13:00:00
501.8,5.78,6.9,13.58,36.88,0.0,30.52,2023-12-25 14:00:00
342.23,5.33,6.52,13.5,37.27,0.0,50.69,2023-12-25 15:00:00
148.62,4.19,6.04,12.5,41.67,0.0,65.97,2023-12-25 16:00:00
11.12,2.91,6.01,8.76,64.21,0.0,84.15,2023-12-25 17:00:00
0.0,3.08,6.12,7.18,69.35,0.0,99.37,2023-12-25 18:00:00
0.0,3.05,5.94,6.34,71.34,0.0,96.7,2023-12-25 19:00:00
0.0,3.01,5.75,5.56,73.4,0.0,96.03,2023-12-25 20:00:00
0.0,2.97,5.66,4.83,74.84,0.0,75.26,2023-12-25 21:00:00
0.0,2.95,5.68,4.17,75.68,0.0,59.0,2023-12-25 22:00:00
0.0,2.94,5.66,3.56,76.16,0.0,10.84,2023-12-25 23:00:00
0.0,2.85,5.33,3.01,76.63,0.0,13.32,2023-12-26 00:00:00
0.0,2.72,4.85,2.6,76.27,0.14,40.72,2023-12-26 01:00:00
0.0,2.52,4.29,2.39,74.52,0.14,9.09,2023-12-26 02:00:00
0.0,2.27,3.65,2.33,72.58,0.14,39.37,2023-12-26 03:00:00
0.0,1.99,3.09,2.34,70.51,0.0,22.04,2023-12-26 04:00:00
0.0,1.75,2.64,2.3,69.39,0.0,2.05,2023-12-26 05:00:00
0.0,1.62,2.41,2.21,69.63,0.0,3.08,2023-12-26 06:00:00
12.35,1.49,2.19,2.18,71.35,0.0,13.03,2023-12-26 07:00:00
140.52,1.49,1.92,4.39,67.14,0.0,26.83,2023-12-26 08:00:00
297.73,1.6,1.93,6.77,57.24,0.0,32.29,2023-12-26 09:00:00
428.83,3.51,4.12,10.54,40.45,0.0,40.21,2023-12-26 10:00:00
515.03,4.14,4.82,12.39,37.41,0.0,49.56,2023-12-26 11:00:00
579.2,4.97,5.91,13.64,37.58,0.0,26.52,2023-12-26 12:00:00
582.67,5.57,6.72,14.62,38.46,0.0,5.45,2023-12-26 13:00:00
490.08,5.7,7.01,15.22,40.27,0.0,4.94,2023-12-26 14:00:00
344.42,5.42,6.84,15.36,42.99,0.0,4.45,2023-12-26 15:00:00
163.1,3.65,6.07,14.21,53.13,0.0,3.96,2023-12-26 16:00:00
13.73,3.08,6.06,10.09,74.47,0.0,3.46,2023-12-26 17:00:00
0.0,3.37,6.61,8.76,78.84,0.0,2.97,2023-12-26 18:00:00
0.0,3.45,7.03,8.26,81.59,0.0,2.48,2023-12-26 19:00:00
0.0,3.47,7.26,7.75,84.8,0.0,1.99,2023-12-26 20:00:00
0.0,3.45,7.32,7.19,87.97,0.0,1.5,2023-12-26 21:00:00
0.0,3.38,7.2,6.58,91.11,0.0,1.0,2023-12-26 22:00:00
0.0,3.3,7.12,5.83,94.95,0.0,0.51,2023-12-26 23:00:00
0.0,3.24,7.13,4.91,95.76,0.0,0.51,2023-12-27 00:00:00
0.0,3.15,6.89,3.79,91.51,0.0,5.05,2023-12-27 01:00:00
0.0,3.05,6.44,2.69,85.41,0.0,3.15,2023-12-27 02:00:00
0.0,2.95,5.83,1.92,80.02,0.0,0.51,2023-12-27 03:00:00
0.0,2.94,5.39,1.54,76.85,0.0,0.6,2023-12-27 04:00:00
0.0,2.97,5.22,1.43,74.9,0.0,0.69,2023-12-27 05:00:00
0.0,3.07,5.3,1.49,73.22,0.0,0.77,2023-12-27 06:00:00
13.8,3.24,5.87,1.83,72.2,0.0,0.86,2023-12-27 07:00:00
171.5,3.68,6.09,6.09,57.1,0.0,0.95,2023-12-27 08:00:00
362.85,3.95,4.42,9.23,45.15,0.0,1.03,2023-12-27 09:00:00
515.95,3.32,3.83,12.89,34.55,0.0,1.12,2023-12-27 10:00:00
614.3,3.7,4.34,15.41,27.32,0.0,1.2,2023-12-27 11:00:00
646.28,3.96,4.63,16.37,26.7,0.0,1.29,2023-12-27 12:00:00
611.7,4.29,5.08,16.76,27.1,0.0,1.38,2023-12-27 13:00:00
513.2,4.65,5.56,16.68,28.32,0.0,1.61,2023-12-27 14:00:00
360.4,4.96,6.07,16.1,31.04,0.0,1.85,2023-12-27 15:00:00
171.65,4.04,6.61,14.3,41.4,0.0,2.09,2023-12-27 16:00:00
15.02,3.59,8.02,10.07,61.94,0.0,2.33,2023-12-27 17:00:00
0.0,4.26,9.18,8.89,66.41,0.0,2.56,2023-12-27 18:00:00
0.0,4.77,9.33,8.42,68.6,0.0,2.05,2023-12-27 19:00:00
0.0,4.7,8.88,7.54,72.26,0.0,2.82,2023-12-27 20:00:00
0.0,4.51,8.55,6.58,74.26,0.0,3.59,2023-12-27 21:00:00
0.0,4.33,8.32,5.7,74.07,0.0,7.67,2023-12-27 22:00:00
0.0,3.5,7.35,4.58,77.08,0.0,9.73,2023-12-27 23:00:00
0.0,2.93,6.38,3.62,81.03,0.0,23.05,2023-12-28 00:00:00
0.0,2.73,5.57,3.07,83.18,0.0,19.98,2023-12-28 01:00:00
